0.21185714
0.31385714
0.34185714
0.34071428
0.345
0.34285715
0.34757143
0.35557142
0.35857144
0.36442858
0.35214287
0.363
0.35414284
0.36085713
0.36214286
0.369
0.363
0.37071428
0.391
0.39942858
0.41785714
0.4382857
0.4737143
0.51842856
0.548
0.59885716
0.67057145
0.73714286
0.7862857
0.8497143
0.8947143
0.9161429
0.939
0.9474286
0.954
